Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,235898,Granada,-,Spain,37.17,-3.58,1,701,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,14,0,116,0,116,6.5,11.8,951,69.8,281,4.9,0.16,87,842,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,14,30,39,0,39,6.4,11.7,950,70.19,278,4.9,0.16,84,825,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,15,0,98,0,98,7,11.6,950,73.55,275,4.9,0.16,79,807,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,15,30,96,0,96,7,11.5,950,74.04,273,4.8,0.16,74,770,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,16,0,22,0,22,7.6,11.4,950,77.45,272,4.7,0.16,70,705,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,16,30,15,0,15,7.6,11.2,950,78.48,270,4.4,0.16,61,626,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,17,0,9,0,9,8.2,11.1,950,82.17,268,4.1,0.16,50,490,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,17,30,5,0,5,8.2,10.9,950,83.27,265,3.8,0.16,32,297,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,18,0,0,0,0,8.7,10.7,950,87.52,261,3.5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,18,30,0,0,0,8.7,10.8,950,86.94,259,3.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,19,0,0,0,0,9.2,10.9,950,89.47,257,3.7,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,19,30,0,0,0,9.2,11,950,88.88,255,3.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,20,0,0,0,0,9.7,11.1,949,91.09,253,3.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,20,30,0,0,0,9.7,11.2,949,90.49,253,3.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,21,0,0,0,0,10.1,11.3,949,92.06,253,4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,21,30,0,0,0,10.1,11.2,949,92.67,253,4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,22,0,0,0,0,10.2,11.2,949,93.52,253,3.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,22,30,0,0,0,10.2,11.2,948,93.42,254,4.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,23,0,0,0,0,10.2,11.2,948,93.47,254,4.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,17,23,30,0,0,0,10.2,11.2,948,93.47,255,4.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,0,0,0,0,0,10,11.2,948,92.6,256,4.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,0,30,0,0,0,10,11.2,948,92.6,256,4.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,1,0,0,0,0,9.8,11.2,947,91.18,258,5.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,1,30,0,0,0,9.8,11.1,946,91.69,259,5.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,2,0,0,0,0,9.6,11,946,90.82,260,5.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,2,30,0,0,0,9.5,11,945,90.73,263,5.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,3,0,0,0,0,9.2,10.9,945,89.23,267,6.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,3,30,0,0,0,9.2,10.6,945,91.03,275,5.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,4,0,0,0,0,8.7,10.4,945,89.17,283,5.5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,4,30,0,0,0,8.7,10,945,91.58,296,5.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,5,0,0,0,0,7.8,9.6,945,88.51,309,5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,5,30,0,0,0,7.8,9.1,945,91.53,318,5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,6,0,0,0,0,6.5,8.6,945,86.64,327,4.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,6,30,0,0,0,6.5,8.1,945,89.63,331,4.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,7,0,0,0,0,5.4,7.6,945,85.94,334,4.7,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,7,30,0,0,0,5.4,7.3,946,87.81,337,4.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,8,0,0,0,0,4.7,7.1,946,84.88,340,5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,8,30,30,396,67,4.7,7.3,946,83.73,343,5.3,0.16,30,396,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,9,0,46,591,153,4.5,7.5,947,81.03,346,5.7,0.16,46,591,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,9,30,81,0,81,4.5,8,947,78.32,347,5.7,0.16,57,700,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,10,0,131,36,143,4.2,8.5,947,74.49,349,5.8,0.16,65,773,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,10,30,172,169,239,4.2,9.3,947,70.59,349,5.8,0.16,71,824,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,11,0,73,868,468,3.8,10,948,65.5,349,5.8,0.16,73,868,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,11,30,77,892,521,3.8,10.8,948,62.1,348,5.8,0.16,77,892,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,12,0,75,913,558,3,11.5,948,55.98,348,5.8,0.16,75,913,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,12,30,76,922,581,3,12.1,948,53.81,349,5.6,0.16,76,922,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,13,0,83,908,586,2.3,12.6,948,49.58,350,5.5,0.16,83,908,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,13,30,82,905,577,2.3,12.9,948,48.62,351,5.2,0.16,82,905,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,14,0,78,904,555,1.9,13.2,948,46.14,351,4.9,0.16,78,904,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,14,30,76,887,515,1.9,13.2,948,46.14,352,4.7,0.16,76,887,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,15,0,71,869,463,1.6,13.2,948,45.2,352,4.5,0.16,71,869,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,15,30,66,834,397,1.6,12.9,948,46.09,352,4.4,0.16,66,834,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,16,0,59,788,321,1.4,12.6,948,46.56,352,4.3,0.16,59,788,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,16,30,52,714,236,1.4,11.9,948,48.74,352,3.9,0.16,52,714,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,17,0,41,607,148,1.9,11.2,949,52.9,352,3.6,0.16,41,607,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,17,30,27,415,64,1.9,9.6,949,58.85,351,2.9,0.16,27,415,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,18,0,0,0,0,2.5,8.1,949,67.64,350,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,18,30,0,0,0,2.5,7.6,950,70.05,351,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,19,0,0,0,0,2.1,7.1,950,70.63,351,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,19,30,0,0,0,2.1,6.7,950,72.59,353,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,20,0,0,0,0,1.8,6.3,951,72.85,355,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,20,30,0,0,0,1.8,6.1,951,73.86,178,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,21,0,0,0,0,1.4,5.8,951,73.61,0,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,21,30,0,0,0,1.4,5.5,951,75.16,3,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,22,0,0,0,0,1.2,5.3,951,74.61,6,2.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,22,30,0,0,0,1.2,5.2,951,75.13,7,2.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,23,0,0,0,0,0.9,5.1,951,74.5,8,2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,18,23,30,0,0,0,0.9,5,951,75.02,7,1.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,0,0,0,0,0,0.8,5,952,74.33,6,1.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,0,30,0,0,0,0.8,5,952,74.33,6,1.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,1,0,0,0,0,0.6,4.9,952,73.84,5,1.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,1,30,0,0,0,0.6,4.9,952,73.84,8,1.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,2,0,0,0,0,0.5,4.9,952,73.04,10,1.5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,2,30,0,0,0,0.5,5,952,72.53,15,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,3,0,0,0,0,0.3,5.1,952,71.27,21,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,3,30,0,0,0,0.3,5.2,952,70.77,26,1.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,4,0,0,0,0,0.2,5.3,952,69.56,32,1.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,4,30,0,0,0,0.2,5.4,952,69.08,39,1.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,5,0,0,0,0,0.1,5.4,952,68.52,46,1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,5,30,0,0,0,0.1,5.4,952,68.52,55,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,6,0,0,0,0,0,5.5,952,67.7,64,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,6,30,0,0,0,0,5.4,952,68.17,72,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,7,0,0,0,0,-0.1,5.4,952,67.58,80,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,7,30,0,0,0,-0.1,5.4,952,67.58,88,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,8,0,0,0,0,-0.1,5.5,952,67.26,96,0.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,8,30,13,0,13,-0.1,6.7,952,61.92,109,0.8,0.16,28,416,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,9,0,24,0,24,1.3,7.8,952,63.44,121,0.8,0.16,45,586,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,9,30,38,0,38,1.3,8.9,952,58.89,137,0.9,0.16,55,696,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,10,0,126,27,135,0.4,9.9,953,51.5,153,0.9,0.16,65,766,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,10,30,167,212,251,0.4,10.6,953,49.15,187,0.9,0.16,71,818,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,11,0,198,182,280,-0.2,11.4,952,44.78,221,0.8,0.16,74,856,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,11,30,200,351,373,-0.2,11.9,952,43.33,238,0.9,0.16,78,881,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,12,0,226,299,383,-0.5,12.4,952,41.07,254,1.1,0.16,80,892,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,12,30,220,384,429,-0.5,12.6,952,40.54,257,1.2,0.16,82,902,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,13,0,237,317,412,-0.6,12.8,951,39.58,260,1.3,0.16,84,900,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,13,30,245,244,378,-0.6,12.9,951,39.32,261,1.4,0.16,83,893,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,14,0,237,223,353,-0.7,12.9,950,39.04,263,1.4,0.16,83,878,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,14,30,219,215,325,-0.7,12.9,950,39.04,262,1.3,0.16,81,861,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,15,0,171,378,341,-0.7,12.8,950,39.26,262,1.3,0.16,76,839,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,15,30,130,458,311,-0.7,12.7,950,39.51,260,1.3,0.16,72,802,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,16,0,136,93,166,-0.6,12.5,950,40.28,258,1.2,0.16,65,742,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,16,30,99,50,112,-0.7,11.9,949,41.85,255,1,0.16,57,664,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,17,0,63,20,66,2.1,11.2,949,53.37,252,0.9,0.16,45,551,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,17,30,29,0,29,2.1,10.3,950,56.71,256,0.9,0.16,29,355,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,18,0,0,0,0,1.4,9.5,950,56.89,260,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,18,30,0,0,0,1.4,9.3,950,57.65,264,0.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,19,0,0,0,0,1.2,9.1,950,57.69,267,0.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,19,30,0,0,0,1.2,9.1,950,57.69,267,0.7,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,20,0,0,0,0,1.1,9,950,57.78,267,0.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,20,30,0,0,0,1.1,8.8,950,58.56,257,0.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,21,0,0,0,0,0.9,8.6,950,58.64,246,0.5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,21,30,0,0,0,0.9,8.4,950,59.44,233,0.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,22,0,0,0,0,0.8,8.2,950,59.59,220,0.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,22,30,0,0,0,0.8,8,950,60.4,218,0.7,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,23,0,0,0,0,1,7.8,950,62.19,217,0.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,19,23,30,0,0,0,1,7.6,949,62.98,217,0.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,0,0,0,0,0,1.3,7.5,949,64.68,217,1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,0,30,0,0,0,1.3,7.5,949,64.68,217,1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,1,0,0,0,0,1.5,7.2,949,67.21,219,1.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,1,30,0,0,0,1.5,6.9,949,68.6,219,1.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,2,0,0,0,0,1.7,6.7,949,70.63,220,1.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,2,30,0,0,0,1.7,6.5,948,71.53,220,1.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,3,0,0,0,0,2,6.3,948,74.22,220,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,3,30,0,0,0,2,6.1,948,75.25,219,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,4,0,0,0,0,2.6,6,948,78.67,217,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,4,30,0,0,0,2.6,5.9,948,79.21,216,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,5,0,0,0,0,3.1,5.8,947,82.74,215,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,5,30,0,0,0,3.1,5.8,947,82.74,215,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,6,0,0,0,0,3.6,5.8,947,85.62,216,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,6,30,0,0,0,3.6,5.7,947,86.21,219,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,7,0,0,0,0,4.1,5.7,947,89.16,222,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,7,30,0,0,0,4.1,5.8,947,88.55,225,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,8,0,0,0,0,4.5,6,947,89.99,227,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,8,30,22,0,22,4.5,7.1,947,83.45,227,1.7,0.16,33,263,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,9,0,65,61,75,5.1,8.3,947,80.29,227,1.9,0.16,53,465,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,9,30,92,13,96,5.1,9.1,948,76.15,231,2.4,0.16,68,589,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,10,0,128,36,140,4.7,9.9,948,70.26,236,3,0.16,77,679,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,10,30,85,736,374,4.7,10.5,948,67.5,238,3.1,0.16,85,736,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,11,0,86,787,438,4.1,11.2,948,61.82,241,3.3,0.16,86,787,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,11,30,209,288,350,4.1,11.6,947,60.15,241,3.5,0.16,90,814,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,12,0,165,4,167,3.9,12,947,57.5,241,3.6,0.16,93,829,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,12,30,50,0,50,3.9,11.8,947,58.26,241,3.6,0.16,95,839,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,13,0,74,0,74,4.3,11.7,947,60.49,240,3.7,0.16,108,808,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,13,30,186,11,192,4.3,11.3,946,62.04,239,3.5,0.16,107,801,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,14,0,33,0,33,5.2,10.8,946,68.36,238,3.4,0.16,106,789,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,14,30,31,0,31,5.2,10.5,946,69.73,236,3.3,0.16,103,769,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,15,0,28,0,28,6,10.1,945,75.7,234,3.1,0.16,95,750,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,15,30,26,0,26,6,9.9,945,76.72,229,2.9,0.16,89,705,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,16,0,13,0,13,6.4,9.6,945,80.56,223,2.7,0.16,82,640,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,16,30,10,0,10,6.4,9.2,945,82.75,211,2.4,0.16,70,555,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,17,0,7,0,7,6.4,8.9,945,84.39,199,2.2,0.16,53,439,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,17,30,5,0,5,6.4,8.5,944,86.61,198,2.2,0.16,32,245,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,18,0,0,0,0,6,8.1,944,86.73,197,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,18,30,0,0,0,6,8.1,945,86.82,205,2.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,19,0,0,0,0,6.1,8,945,88.03,214,2.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,19,30,0,0,0,6.1,8.2,945,86.84,219,2.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,20,0,0,0,0,6.8,8.5,945,89.3,225,3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,20,30,0,0,0,6.8,8.8,945,87.51,228,3.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,21,0,0,0,0,7.7,9.1,945,90.99,230,3.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,21,30,0,0,0,7.7,9.3,946,89.87,237,3.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,22,0,0,0,0,8.4,9.6,946,92.17,243,3.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,22,30,0,0,0,8.4,9.6,946,92.17,251,3.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,23,0,0,0,0,8.5,9.7,946,91.97,260,3.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,20,23,30,0,0,0,8.5,9.6,946,92.58,271,3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,0,0,0,0,0,7.9,9.4,946,90.46,281,2.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,0,30,0,0,0,7.9,9.4,946,90.46,281,2.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,1,0,0,0,0,7.3,9,946,89.38,294,2.5,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,1,30,0,0,0,7.3,8.8,946,90.59,294,2.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,2,0,0,0,0,6.9,8.5,945,89.66,295,2.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,2,30,0,0,0,6.9,8.4,945,90.27,293,2.2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,3,0,0,0,0,6.7,8.2,945,90.01,291,2.1,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,3,30,0,0,0,6.7,8.1,945,90.62,290,2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,4,0,0,0,0,6.5,8,945,90.51,288,2,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,4,30,0,0,0,6.5,8.1,945,89.9,285,1.9,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,5,0,0,0,0,6.7,8.2,945,90.02,283,1.8,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,5,30,0,0,0,6.7,8.3,945,89.41,277,1.6,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,6,0,0,0,0,6.9,8.5,945,89.83,272,1.4,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,11,21,6,30,0,0,0,6.9,8.6,945,89.22,260,1.3,0.16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
